CNPJ;RegistroANS;RazaoSocial;Modalidade;UF;Trimestre;Ano;ValorDespesas
37020290000145;422827;TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE;Medicina de Grupo;ES;Q1;2025;5750070.56
02149799000108;382655;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;SP;Q1;2025;1422381.65
16991945000152;359289;UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q1;2025;38608164.19
05814777000103;385697;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL;Autogestão;CE;Q3;2025;318950999.37
37275625000176;320251;UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO;Cooperativa Médica;GO;Q1;2025;53956546.13
54370630000187;354562;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA;Filantropia;SP;Q1;2025;41785372.2
00395266000180;415065;MAIS SAÚDE PLANO DE SAÚDE LTDA;Medicina de Grupo;GO;Q1;2025;11477004.23
13086566000120;335789;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE;Autogestão;SE;Q1;2025;6105296.57
44673382000190;359661;OMINT SERVIÇOS DE SAÚDE S.A.;Medicina de Grupo;SP;Q2;2025;1182156279.04
22694698000125;420841;INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA;Medicina de Grupo;SP;Q1;2025;2848.8
01648339000161;414905;VITA ASSISTÊNCIA A SAÚDE LTDA.;Medicina de Grupo;MG;Q3;2025;45011721.09
38499547000156;353060;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q2;2025;121043963.68
97403778000183;416410;SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA;Odontologia de Grupo;MG;Q3;2025;56469.49
78931391000155;371106;UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;Q1;2025;48096257.97
42785902000120;423564;INFINITY SAÚDE SUPLEMENTAR LTDA;Medicina de Grupo;MT;Q2;2025;502591.14
92827666000136;419427;INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM;Autogestão;RS;Q3;2025;52966648
89761670000134;333867;ASSOCIAÇAO UNISAUDE MARAU;Medicina de Grupo;RS;Q3;2025;10391658.52
44945962000199;344915;SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS;Filantropia;SP;Q1;2025;1008771.89
49481538000154;423645;SAUDIA ASSISTENCIA MÉDICA LTDA;Medicina de Grupo;MG;Q2;2025;46824.57
01672007000112;333239;SISTEMA PREVSAUDE DENTAL LTDA;Odontologia de Grupo;CE;Q1;2025;327877.36
93507895000136;316903;POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA;Medicina de Grupo;RS;Q3;2025;374581.83
03773153000160;412759;TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA;Medicina de Grupo;BA;Q2;2025;15131467.43
04859814000137;414310;SAÚDE BRB - CAIXA DE ASSISTÊNCIA;Autogestão;DF;Q2;2025;56105407.02
69087922000184;323055;UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;30009428.52
31925548000176;309222;GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA;Medicina de Grupo;RJ;Q3;2025;1590274861.63
25329079000120;323926;UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q2;2025;45068771.44
01476619000130;301124;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;TO;Q2;2025;17666864.4
02030246000131;304131;ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15);Autogestão;SP;Q1;2025;28161018.18
01012474000116;343722;UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;MG;Q3;2025;11410079.31
59499251000105;366340;UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;24812556.04
97403778000183;416410;SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA;Odontologia de Grupo;MG;Q1;2025;5965.44
05868278000107;317144;UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.;Cooperativa Médica;CE;Q1;2025;628048750.62
37256591000172;358339;UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;GO;Q3;2025;4554328.88
15395999000192;333662;UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MS;Q1;2025;38566184.38
02220135000198;402206;ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO;Autogestão;GO;Q2;2025;10864090.34
27067508000163;421006;ASSOCIAÇÃO SÃO LUIZ SAÚDE;Medicina de Grupo;SP;Q3;2025;44913641.87
50739135000141;326500;SOBAM CENTRO MÉDICO HOSPITALAR S.A.;Medicina de Grupo;SP;Q3;2025;285185925.67
02866602000151;416428;SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.;Medicina de Grupo;SP;Q3;2025;26919092.09
03230123000107;414573;UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;Cooperativa Médica;SP;Q3;2025;57747130.19
68687722000108;409286;G & M ASSESSORIA MEDICA EMPRESARIAL LTDA;Medicina de Grupo;RJ;Q1;2025;90940.11
37020290000145;422827;TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE;Medicina de Grupo;ES;Q3;2025;21675766.53
05983170000157;415936;PLANO ODONTOLÓGICO DENTALVIDAS LTDA.;Odontologia de Grupo;SP;Q3;2025;33870101.17
45981176000100;423319;ANAFE SAUDE;Autogestão;GO;Q3;2025;39800415.29
54557861000102;424170;BLUZZ SAÚDE S/A;Medicina de Grupo;ES;Q1;2025;240338.68
05814777000103;385697;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL;Autogestão;CE;Q1;2025;92960689.2
72918287000144;408794;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS);Autogestão;SP;Q1;2025;7756918.99
14946109000120;419141;ASSOCIAÇÃO SÃO FRANCISCO VIDA;Medicina de Grupo;SP;Q3;2025;92080649.45
00395266000180;415065;MAIS SAÚDE PLANO DE SAÚDE LTDA;Medicina de Grupo;GO;Q3;2025;39930445.13
01554266000149;348244;UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SC;Q3;2025;73333330.05
23725062000166;335258;UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;Cooperativa odontológica;CE;Q2;2025;10939318.11
53454617000143;402001;SISTEMA TOTAL DE SAÚDE LTDA.;Medicina de Grupo;SP;Q2;2025;5315723.99
00697509000135;347507;UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RO;Q2;2025;104924529.26
04558034000157;414492;LIFE EMPRESARIAL SAÚDE LTDA.;Medicina de Grupo;SP;Q3;2025;139540863.07
84537141000138;367095;SAMEL PLANO DE SAÚDE LTDA;Medicina de Grupo;AM;Q3;2025;291735114.05
54370630000187;354562;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA;Filantropia;SP;Q3;2025;161372210.63
36540979000138;311146;UNIMED COSTA VERDE RJ;Cooperativa Médica;RJ;Q1;2025;16579706.97
88258884000120;356417;UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;Cooperativa Médica;RS;Q3;2025;323561866.82
02751464000165;389854;ODONTOGROUP SISTEMA DE SAÚDE LTDA.;Odontologia de Grupo;DF;Q1;2025;2976340.62
00147571000153;406945;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;Autogestão;SP;Q2;2025;26430650.24
45359213000142;354031;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;252463291.44
66854779000110;325236;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;Medicina de Grupo;SP;Q3;2025;72550823.99
68668045000172;401081;AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ;Medicina de Grupo;RJ;Q1;2025;28854111.64
54991211000162;300713;UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;59413508.81
66493339000185;408093;ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU;Autogestão;SP;Q3;2025;3621592.46
41687179000184;355593;UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q1;2025;12203787.16
09237009000195;324213;UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL;Cooperativa Médica;PB;Q2;2025;1620417.3
27047334000177;421723;HEALTH-MED SISTEMA DE SAUDE LTDA;Medicina de Grupo;RJ;Q2;2025;1004405.32
00747041000146;302228;UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;GO;Q3;2025;21291572.47
02687852000124;303844;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;9999084.13
17689407000170;306886;UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;Q3;2025;406064541.05
40038813000195;422746;SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA;Medicina de Grupo;SP;Q3;2025;2858933.71
37035441000139;358053;SELECT OPERADORA DE PLANO DE SAUDE LTDA;Medicina de Grupo;GO;Q3;2025;114283799.48
10219897000100;362140;UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PA;Q2;2025;44396797.03
92911056000116;382639;ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC;Autogestão;RS;Q3;2025;1793692.4
02322043000119;306762;UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;129467491.4
13223975000120;418072;CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A;Seguradora Especializada em Saúde;SP;Q2;2025;42787.27
16926969000128;419052;AMAZÔNIA PLANOS DE SAÚDE LTDA;Medicina de Grupo;PA;Q2;2025;27395787.59
07154253000169;415243;RODRIGUES LEIRA ODONTOLOGIA LTDA.;Odontologia de Grupo;SP;Q1;2025;1068531.01
76767219000182;371254;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;Cooperativa Médica;PR;Q2;2025;384708012.62
54012406000113;348082;UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;201447754.37
62511019000150;344800;ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS;Medicina de Grupo;SP;Q3;2025;230068808.69
64388812000139;364070;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q2;2025;14274947.07
08315806000180;336467;UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PB;Q3;2025;12543297.48
11867361000156;418919;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;Medicina de Grupo;SC;Q1;2025;11089044.41
35436658000125;339458;DENTAL CENTER LTDA;Odontologia de Grupo;PB;Q2;2025;2274998.2
24729097000136;408522;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;Filantropia;MG;Q3;2025;997622.63
51473692000126;319422;IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA;Filantropia;SP;Q3;2025;64092576.87
69099307000198;397245;CROWN ODONTOLOGIA DE GRUPO LTDA;Odontologia de Grupo;SP;Q2;2025;554175.16
01569902000106;346951;UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO;Cooperativa Médica;SC;Q3;2025;51066206.31
34063123000193;325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;BA;Q2;2025;4811496.75
35617257000171;302627;CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO;Autogestão;PE;Q1;2025;9249631.6
00571628000147;314366;DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.;Odontologia de Grupo;SP;Q3;2025;2659162.35
31466949000105;335614;SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A;Medicina de Grupo;ES;Q1;2025;348229978.42
22720791000167;304395;UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q3;2025;91475484.58
05011316000100;414352;HBC SAÚDE LTDA.;Medicina de Grupo;SP;Q3;2025;101772578.34
02338268000163;342203;UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS;Cooperativa odontológica;SC;Q1;2025;4347354.33
59766105000107;406813;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;Autogestão;SP;Q3;2025;3105866.87
63554067000198;368253;HAPVIDA ASSISTENCIA MEDICA S.A.;Medicina de Grupo;CE;Q3;2025;7758438096.48
02989632000155;401480;EVANGELICO SAUDE LTDA.;Medicina de Grupo;PR;Q1;2025;5995847.31
41929347000109;422959;PRESERVE SAUDE ASSISTENCIA MEDICA LTDA;Medicina de Grupo;BA;Q2;2025;2523386.55
00846662000187;379280;LIV LINHAS INTELIGENTES DE ATENÇÃO À VIDA S/A;Medicina de Grupo;SP;Q3;2025;163211235.46
34269803000168;331317;REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;Autogestão;RJ;Q1;2025;72897411.63
71925531000133;347108;UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;11836322.2
45425899000122;304883;UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;127057026.39
16665579000141;418803;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;Medicina de Grupo;SP;Q2;2025;44800814.61
80871551000160;370681;UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS;Cooperativa Médica;PR;Q2;2025;90329400.04
14576780000127;419753;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;Medicina de Grupo;MG;Q2;2025;4165347.24
29754208000188;424048;VALE PLANOS DE SAÚDE LTDA;Medicina de Grupo;PE;Q1;2025;609816.24
00660903000107;315567;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;Autogestão;MG;Q3;2025;137906675.57
30036685000197;324477;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;Autogestão;RJ;Q1;2025;78780076.37
41687179000184;355593;UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q3;2025;39978083
"";321338;OPERADORA NÃO ENCONTRADA;;;Q1;2025;435104.41
81064511000179;358096;UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;Q3;2025;70897606.69
04165719000133;413160;GS PLANO GLOBAL DE SAÚDE LTDA;Medicina de Grupo;RJ;Q1;2025;11632046.35
02513939000185;363391;PLANO ASSISTENCIAL SÃO LUCAS LTDA;Medicina de Grupo;MG;Q2;2025;3361471.76
20909271000171;354325;UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q1;2025;19761629.54
24294787000100;343153;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PB;Q1;2025;3386245.5
59527440000144;347795;UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;Q3;2025;4489685.47
04463083000106;000884;ITAUSEG SAÚDE S.A.;Seguradora Especializada em Saúde;SP;Q3;2025;251244185.15
72957814000120;330116;SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA;Filantropia;SP;Q1;2025;11095298.53
11593821000103;417297;ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;Autogestão;SC;Q3;2025;72821738.94
37319040000100;422487;VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA;Medicina de Grupo;SP;Q2;2025;4398249.55
92693118000160;005711;BRADESCO SAÚDE S.A.;Seguradora Especializada em Saúde;RJ;Q3;2025;24116517223
03657699000155;361011;SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL;Autogestão;DF;Q3;2025;417413566.52
05983170000157;415936;PLANO ODONTOLÓGICO DENTALVIDAS LTDA.;Odontologia de Grupo;SP;Q1;2025;9629800.67
44945962000199;344915;SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS;Filantropia;SP;Q3;2025;2802710.63
00381694000154;372561;UNIMED ALTO VALE - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SC;Q2;2025;39871039.18
31787625000179;330809;FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST;Autogestão;ES;Q1;2025;28991675.01
04234059000103;413267;PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA.;Medicina de Grupo;SP;Q2;2025;1281530.63
12923462000160;361569;UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;PB;Q2;2025;7189599.99
02862447000103;372609;NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.;Medicina de Grupo;PR;Q1;2025;57895631.85
00580481000151;329665;FUNDACAO CAPITAL PREVIDENCIA E SAUDE - CAPITAL PREV;Autogestão;ES;Q2;2025;13533926.38
65276354000109;335517;UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q3;2025;63938499.39
01559455000104;328294;UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS;Cooperativa Médica;SP;Q1;2025;23761669.24
51093193000103;369411;UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;121509445.38
"";350141;OPERADORA NÃO ENCONTRADA;;;Q1;2025;338708539.61
01356020000162;301744;UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SC;Q2;2025;32155153.82
04558034000157;414492;LIFE EMPRESARIAL SAÚDE LTDA.;Medicina de Grupo;SP;Q1;2025;40984908.36
08707473000135;367397;UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;PB;Q1;2025;74449764.16
02751464000165;389854;ODONTOGROUP SISTEMA DE SAÚDE LTDA.;Odontologia de Grupo;DF;Q3;2025;9720477.08
37436920000167;304468;UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;Q2;2025;60020547.53
63367700000139;359122;CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS;Autogestão;CE;Q2;2025;47848243.98
03627391000167;411809;SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA;Autogestão;RS;Q2;2025;5362028.32
28953753000130;421634;SD-M OPERADORA DE PLANOS DE SAUDE LTDA;Medicina de Grupo;RJ;Q3;2025;3595069.69
73395469000140;316873;CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE;Autogestão;MG;Q1;2025;31969866.09
42892281000184;386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q1;2025;70554984.81
17790718000121;384577;UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;Q2;2025;351335370.27
04540010000170;000582;PORTO SEGURO - SEGURO SAÚDE S/A;Seguradora Especializada em Saúde;SP;Q3;2025;4534185104.08
34732056000152;422151;ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA;Medicina de Grupo;BA;Q2;2025;8299016.61
17689407000170;306886;UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;Q1;2025;128408414.77
42889436000123;348261;UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q2;2025;23801599.69
25910449000118;331651;UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q1;2025;18853216.42
04197511000104;413518;CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND;Autogestão;SE;Q2;2025;10500310.66
34844263000107;422070;ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;Autogestão;RJ;Q2;2025;25914423.11
37880952000157;361461;VIVACOM PLANOS DE SAÚDE;Autogestão;GO;Q2;2025;39091853.55
81715716000177;306100;UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO;Cooperativa Médica;PR;Q2;2025;76592114.89
53249803000140;423912;ASSISTÊNCIA MÉDICA 12 DE OUTUBRO LTDA;Medicina de Grupo;SP;Q2;2025;177539.47
73162760000179;313751;UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO;Cooperativa odontológica;SP;Q2;2025;19751555.95
67577171000159;309524;UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;23111335.03
26185199000163;344451;UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;MG;Q3;2025;16075893.38
00628107000189;346926;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;Autogestão;DF;Q3;2025;1012203667.64
97388490000187;324345;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;BA;Q3;2025;108637217.33
04201372000137;303976;UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PA;Q2;2025;755713367.14
52204526000197;346004;UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;Q2;2025;9713997.21
35642768000143;318566;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;AL;Q1;2025;34219043.08
00642842000147;409405;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;Autogestão;SP;Q2;2025;1534134.19
19962272000109;419419;BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.;Odontologia de Grupo;SP;Q2;2025;18148728.64
02753398000162;422371;SF SISTEMAS DE SAÚDE LTDA;Medicina de Grupo;SP;Q2;2025;16234800.56
72120124000111;305421;UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA;Cooperativa odontológica;RS;Q2;2025;1857523.92
47325263000134;423432;ASSOC DE ASSIST À SAÚDE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE;Autogestão;PE;Q1;2025;848570.21
17143876000190;304531;AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA;Medicina de Grupo;MG;Q2;2025;4821678.04
00841848000143;423203;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE APAS;Autogestão;SP;Q2;2025;1724764.95
00103956000119;300136;UNIMED LITORAL SUL/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;Q3;2025;86687647.99
11996146000155;417661;CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO;Autogestão;PE;Q3;2025;49163683.53
52852100000140;333808;IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO;Filantropia;SP;Q3;2025;44742792.62
45309606000141;354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES;Cooperativa Médica;SP;Q1;2025;82022598.47
56762172000157;365530;UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;22474743.9
56269913000162;374440;PREVIDENT ASSISTÊNCIA ODONTOLÓGICA S.A;Odontologia de Grupo;SP;Q3;2025;26035595.41
85241339000132;364860;UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL;Cooperativa Médica;SC;Q1;2025;38063370.34
62550256000120;348520;NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.;Medicina de Grupo;CE;Q2;2025;463184706.76
83937631000169;327557;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;Autogestão;SC;Q2;2025;52754149.64
17897995000138;419486;PLADISA PLANOS DE SAÚDE SA;Medicina de Grupo;SC;Q3;2025;43617498.39
00034259000153;410110;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA;Autogestão;SP;Q3;2025;19252669.63
00338763000147;348830;PLENA SAÚDE S.A.;Medicina de Grupo;SP;Q1;2025;55073479.63
19512026000147;419974;PLAMESC PLANOS DE SAÚDE LTDA;Medicina de Grupo;RJ;Q2;2025;4554929.88
73936395000102;311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;Cooperativa Médica;RS;Q3;2025;111417356.19
36186642000174;422355;PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA;Odontologia de Grupo;MG;Q1;2025;868650.49
78044815000160;322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;Q3;2025;92121812.49
08883265000197;416584;ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE;Autogestão;PR;Q3;2025;34485466.6
03011072000122;411256;PLANO HOSPITAL SAMARITANO LTDA;Medicina de Grupo;SP;Q3;2025;360223380.77
93507895000136;316903;POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA;Medicina de Grupo;RS;Q1;2025;124677.97
03977587000181;412058;SBC SAÚDE LTDA.;Medicina de Grupo;SP;Q2;2025;15660588.37
56727134000163;303267;UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;222898873.57
11076382000153;418137;UNIX SAÚDE S.A;Medicina de Grupo;BA;Q2;2025;12554328.75
29309127000179;326305;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;Medicina de Grupo;SP;Q2;2025;10839042884.31
